x(1,9) = 2 
x(2,7) = 8 
x(3,3) = 3 
x(4,8) = 4 
x(5,2) = 2 
x(6,5) = 10 
x(7,9) = 6 
x(8,9) = 10 
x(9,1) = 0 
x(10,5) = 1 
x(11,5) = 10 
x(12,4) = 5 
x(13,4) = 0 
x(14,5) = 9 
x(15,1) = 10 
x(16,9) = 11 
x(17,5) = 10 
x(18,9) = 1 
x(19,10) = 1 
x(20,3) = 6 
x(21,1) = 8 
x(22,3) = 4 
x(23,7) = 10 
x(24,3) = 5 
x(25,8) = 7 
x(26,2) = 6 
x(27,4) = 6 
x(28,10) = 10 
x(29,9) = 8 
x(30,1) = 11 
x(31,2) = 11 
x(32,2) = 3 
x(33,2) = 0 
x(34,9) = 7 
x(35,6) = 2 
x(36,6) = 0 
x(37,8) = 6 
x(38,7) = 4 
x(39,6) = 3 
x(40,9) = 9 
x(41,1) = 10 
x(42,4) = 10 
x(43,9) = 10 
x(44,1) = 11 
x(45,3) = 4 
x(46,8) = 9 
x(47,4) = 3 
x(48,2) = 3 
x(49,5) = 4 
x(50,1) = 9 
x(51,1) = 5 
x(52,2) = 2 
x(53,10) = 6 
x(54,6) = 3 
x(55,10) = 6 
x(56,6) = 1 
x(57,2) = 10 
x(58,6) = 0 
x(59,5) = 3 
x(60,8) = 10 
x(61,3) = 10 
x(62,8) = 7 
x(63,9) = 2 
x(64,8) = 10 
x(65,10) = 2 
x(66,2) = 6 
x(67,9) = 0 
x(68,4) = 5 
x(69,6) = 2 
x(70,8) = 5 
x(71,10) = 6 
x(72,2) = 9 
x(73,3) = 7 
x(74,4) = 9 
x(75,3) = 8 
x(76,4) = 8 
x(77,9) = 8 
x(78,6) = 3 
x(79,6) = 5 
x(80,6) = 1 
x(81,6) = 10 
x(82,1) = 6 
x(83,3) = 4 
x(84,3) = 8 
x(85,2) = 4 
x(86,6) = 9 
x(87,3) = 2 
x(88,4) = 11 
x(89,10) = 5 
x(90,2) = 10 
x(91,5) = 0 
x(92,10) = 5 
x(93,9) = 6 
x(94,6) = 8 
x(95,9) = 4 
x(96,8) = 3 
x(97,1) = 1 
x(98,1) = 4 
x(99,5) = 10 
x(100,3) = 11 
x(101,6) = 11 
x(102,6) = 6 
x(103,8) = 0 
x(104,3) = 1 
x(105,6) = 3 
x(106,2) = 9 
x(107,2) = 4 
x(108,7) = 3 
x(109,4) = 3 
x(110,5) = 11 
x(111,3) = 9 
x(112,9) = 5 
x(113,5) = 6 
x(114,1) = 5 
x(115,6) = 11 
x(116,4) = 8 
x(117,3) = 8 
x(118,6) = 9 
x(119,10) = 6 
x(120,9) = 11 
x(121,10) = 2 
x(122,10) = 7 
x(123,2) = 10 
x(124,5) = 6 
x(125,7) = 9 
x(126,6) = 1 
x(127,9) = 4 
x(128,4) = 5 
x(129,9) = 2 
x(130,7) = 3 
x(131,10) = 5 
x(132,5) = 11 
x(133,2) = 10 
x(134,4) = 10 
x(135,7) = 8 
x(136,4) = 7 
x(137,3) = 5 
x(138,3) = 11 
x(139,8) = 4 
x(140,2) = 11 
x(141,10) = 1 
x(142,2) = 8 
x(143,2) = 9 
x(144,3) = 9 
x(145,1) = 9 
x(146,8) = 7 
x(147,7) = 3 
x(148,8) = 3 
x(149,6) = 7 
x(150,4) = 1 
x(151,10) = 4 
x(152,6) = 10 
x(153,10) = 6 
x(154,3) = 3 
x(155,9) = 10 
x(156,10) = 7 
x(157,1) = 0 
x(158,7) = 8 
x(159,5) = 10 
x(160,5) = 11 
x(161,3) = 11 
x(162,9) = 8 
x(163,2) = 11 
x(164,5) = 5 
x(165,3) = 8 
x(166,6) = 6 
x(167,2) = 7 
x(168,7) = 6 
x(169,6) = 8 
x(170,1) = 5 
x(171,5) = 11 
x(172,9) = 8 
x(173,2) = 8 
x(174,3) = 10 
x(175,3) = 3 
x(176,3) = 6 
x(177,7) = 3 
x(178,8) = 11 
x(179,9) = 7 
x(180,6) = 0 
x(181,6) = 9 
x(182,1) = 11 
x(183,8) = 11 
x(184,10) = 4 
x(185,4) = 1 
x(186,5) = 7 
x(187,10) = 3 
x(188,9) = 7 
x(189,4) = 4 
x(190,8) = 2 
x(191,1) = 3 
x(192,5) = 8 
x(193,8) = 9 
x(194,3) = 10 
x(195,8) = 6 
x(196,7) = 4 
x(197,1) = 6 
x(198,4) = 11 
x(199,9) = 5 
x(200,7) = 5 
