x(1,9) = 5 
x(2,17) = 1 
x(3,17) = 4 
x(4,10) = 2 
x(5,8) = 10 
x(6,1) = 10 
x(7,19) = 5 
x(8,15) = 1 
x(9,16) = 10 
x(10,15) = 4 
x(11,15) = 1 
x(12,3) = 1 
x(13,18) = 5 
x(14,9) = 2 
x(15,18) = 1 
x(16,12) = 4 
x(17,10) = 1 
x(18,15) = 11 
x(19,17) = 4 
x(20,11) = 0 
x(21,9) = 4 
x(22,6) = 6 
x(23,19) = 2 
x(24,6) = 3 
x(25,11) = 6 
x(26,2) = 9 
x(27,13) = 1 
x(28,3) = 5 
x(29,7) = 6 
x(30,19) = 3 
x(31,18) = 4 
x(32,7) = 2 
x(33,4) = 6 
x(34,2) = 11 
x(35,6) = 8 
x(36,18) = 1 
x(37,4) = 1 
x(38,10) = 8 
x(39,19) = 1 
x(40,13) = 5 
x(41,10) = 3 
x(42,17) = 5 
x(43,4) = 5 
x(44,12) = 5 
x(45,5) = 8 
x(46,10) = 1 
x(47,12) = 0 
x(48,9) = 2 
x(49,11) = 3 
x(50,9) = 7 
x(51,9) = 5 
x(52,19) = 10 
x(53,17) = 10 
x(54,1) = 0 
x(55,8) = 3 
x(56,19) = 5 
x(57,2) = 4 
x(58,17) = 3 
x(59,19) = 7 
x(60,12) = 0 
x(61,2) = 4 
x(62,2) = 1 
x(63,1) = 5 
x(64,20) = 4 
x(65,7) = 6 
x(66,12) = 9 
x(67,14) = 1 
x(68,7) = 0 
x(69,15) = 6 
x(70,16) = 3 
x(71,18) = 2 
x(72,3) = 5 
x(73,19) = 4 
x(74,13) = 8 
x(75,2) = 1 
x(76,14) = 5 
x(77,2) = 2 
x(78,16) = 3 
x(79,18) = 8 
x(80,4) = 1 
x(81,10) = 3 
x(82,4) = 11 
x(83,17) = 4 
x(84,13) = 1 
x(85,15) = 6 
x(86,4) = 3 
x(87,19) = 7 
x(88,4) = 6 
x(89,2) = 7 
x(90,9) = 9 
x(91,1) = 8 
x(92,4) = 2 
x(93,3) = 1 
x(94,13) = 6 
x(95,13) = 1 
x(96,1) = 6 
x(97,20) = 2 
x(98,11) = 1 
x(99,5) = 2 
x(100,10) = 3 
x(101,6) = 1 
x(102,1) = 2 
x(103,4) = 7 
x(104,9) = 0 
x(105,12) = 11 
x(106,4) = 6 
x(107,1) = 10 
x(108,11) = 4 
x(109,18) = 3 
x(110,3) = 0 
x(111,5) = 9 
x(112,19) = 4 
x(113,1) = 9 
x(114,3) = 0 
x(115,6) = 3 
x(116,15) = 9 
x(117,16) = 9 
x(118,7) = 8 
x(119,2) = 4 
x(120,17) = 3 
x(121,2) = 4 
x(122,5) = 2 
x(123,13) = 5 
x(124,12) = 6 
x(125,3) = 4 
x(126,4) = 2 
x(127,13) = 9 
x(128,4) = 6 
x(129,2) = 5 
x(130,1) = 3 
x(131,13) = 10 
x(132,12) = 5 
x(133,5) = 1 
x(134,12) = 2 
x(135,11) = 2 
x(136,10) = 0 
x(137,7) = 5 
x(138,8) = 6 
x(139,2) = 5 
x(140,7) = 3 
x(141,14) = 2 
x(142,10) = 8 
x(143,12) = 2 
x(144,10) = 4 
x(145,18) = 8 
x(146,12) = 1 
x(147,19) = 2 
x(148,2) = 5 
x(149,17) = 11 
x(150,12) = 5 
x(151,15) = 2 
x(152,12) = 6 
x(153,2) = 1 
x(154,4) = 9 
x(155,19) = 3 
x(156,16) = 8 
x(157,18) = 8 
x(158,17) = 4 
x(159,1) = 2 
x(160,17) = 2 
x(161,20) = 2 
x(162,13) = 0 
x(163,1) = 3 
x(164,16) = 8 
x(165,14) = 0 
x(166,12) = 2 
x(167,19) = 2 
x(168,2) = 8 
x(169,19) = 0 
x(170,14) = 8 
x(171,11) = 2 
x(172,5) = 4 
x(173,12) = 7 
x(174,7) = 1 
x(175,9) = 7 
x(176,7) = 6 
x(177,4) = 10 
x(178,12) = 1 
x(179,14) = 2 
x(180,1) = 0 
x(181,13) = 7 
x(182,8) = 8 
x(183,8) = 10 
x(184,3) = 3 
x(185,15) = 8 
x(186,10) = 4 
x(187,13) = 2 
x(188,2) = 5 
x(189,7) = 9 
x(190,16) = 2 
x(191,14) = 1 
x(192,15) = 6 
