x(1,2) = 11 
x(2,5) = 11 
x(3,5) = 11 
x(4,5) = 11 
x(5,5) = 10 
x(6,3) = 11 
x(7,1) = 11 
x(8,2) = 9 
x(9,2) = 3 
x(10,3) = 11 
x(11,5) = 10 
x(12,2) = 9 
x(13,4) = 11 
x(14,2) = 11 
x(15,1) = 11 
x(16,1) = 11 
x(17,3) = 11 
x(18,5) = 10 
x(19,5) = 11 
x(20,1) = 11 
x(21,1) = 11 
x(22,5) = 8 
x(23,2) = 10 
x(24,5) = 11 
x(25,2) = 11 
x(26,4) = 6 
x(27,4) = 11 
x(28,5) = 11 
x(29,1) = 11 
x(30,5) = 11 
x(31,2) = 11 
x(32,1) = 11 
x(33,1) = 11 
x(34,3) = 10 
x(35,3) = 8 
x(36,1) = 11 
x(37,1) = 11 
x(38,4) = 11 
x(39,1) = 11 
x(40,2) = 11 
x(41,4) = 11 
x(42,1) = 10 
x(43,2) = 11 
x(44,3) = 11 
x(45,4) = 11 
x(46,4) = 11 
x(47,4) = 11 
x(48,4) = 11 
x(49,5) = 5 
x(50,4) = 11 
x(51,1) = 11 
x(52,3) = 7 
x(53,4) = 11 
x(54,4) = 11 
x(55,1) = 11 
x(56,2) = 11 
x(57,3) = 11 
x(58,3) = 11 
x(59,2) = 11 
x(60,1) = 11 
x(61,5) = 11 
x(62,2) = 11 
x(63,3) = 11 
x(64,1) = 11 
x(65,5) = 11 
x(66,2) = 11 
x(67,1) = 11 
x(68,3) = 11 
x(69,3) = 11 
x(70,2) = 11 
x(71,4) = 10 
x(72,5) = 11 
x(73,3) = 11 
x(74,1) = 1 
x(75,2) = 9 
x(76,3) = 11 
x(77,3) = 11 
x(78,1) = 11 
x(79,1) = 11 
x(80,3) = 11 
x(81,5) = 9 
x(82,5) = 11 
x(83,5) = 3 
x(84,3) = 11 
x(85,5) = 11 
x(86,3) = 11 
x(87,5) = 11 
x(88,4) = 11 
x(89,4) = 11 
x(90,3) = 11 
x(91,2) = 11 
x(92,3) = 11 
x(93,2) = 11 
x(94,4) = 11 
x(95,4) = 1 
x(96,2) = 11 
x(97,2) = 11 
x(98,5) = 11 
x(99,1) = 4 
x(100,1) = 7 
x(101,4) = 11 
x(102,5) = 3 
x(103,1) = 11 
x(104,1) = 7 
x(105,2) = 9 
x(106,2) = 11 
x(107,3) = 11 
x(108,2) = 11 
x(109,5) = 11 
x(110,4) = 11 
x(111,3) = 10 
x(112,1) = 11 
x(113,5) = 11 
x(114,2) = 11 
x(115,3) = 11 
x(116,4) = 11 
x(117,2) = 11 
x(118,3) = 11 
x(119,3) = 11 
x(120,4) = 11 
x(121,2) = 11 
x(122,5) = 10 
x(123,5) = 11 
x(124,4) = 10 
x(125,1) = 11 
x(126,2) = 11 
x(127,1) = 11 
x(128,2) = 11 
x(129,4) = 3 
x(130,5) = 11 
x(131,2) = 11 
x(132,1) = 11 
x(133,1) = 10 
x(134,2) = 0 
x(135,3) = 11 
x(136,3) = 8 
x(137,4) = 8 
x(138,3) = 7 
x(139,5) = 11 
x(140,3) = 9 
x(141,5) = 11 
x(142,3) = 11 
x(143,2) = 11 
x(144,5) = 11 
x(145,1) = 11 
x(146,2) = 11 
x(147,4) = 11 
x(148,5) = 11 
x(149,3) = 11 
x(150,4) = 11 
x(151,1) = 5 
x(152,4) = 11 
x(153,4) = 11 
x(154,2) = 11 
x(155,4) = 11 
x(156,5) = 11 
x(157,4) = 11 
x(158,1) = 11 
x(159,5) = 11 
x(160,1) = 11 
x(161,5) = 11 
x(162,2) = 10 
x(163,1) = 11 
x(164,1) = 11 
x(165,3) = 7 
x(166,4) = 11 
x(167,4) = 11 
x(168,3) = 11 
x(169,5) = 11 
x(170,3) = 11 
x(171,4) = 11 
x(172,2) = 11 
x(173,5) = 11 
x(174,5) = 11 
x(175,5) = 11 
x(176,1) = 11 
x(177,4) = 3 
x(178,5) = 11 
x(179,2) = 6 
x(180,1) = 10 
x(181,1) = 11 
x(182,5) = 10 
x(183,2) = 10 
x(184,4) = 11 
x(185,2) = 11 
x(186,4) = 11 
x(187,1) = 11 
x(188,3) = 8 
x(189,5) = 9 
x(190,3) = 11 
x(191,5) = 11 
x(192,1) = 11 
x(193,1) = 11 
x(194,4) = 11 
x(195,3) = 11 
x(196,2) = 11 
x(197,2) = 11 
x(198,2) = 11 
x(199,1) = 11 
x(200,4) = 11 
