x(1,4) = 11 
x(2,1) = 10 
x(3,3) = 10 
x(4,5) = 10 
x(5,3) = 8 
x(6,3) = 11 
x(7,4) = 5 
x(8,5) = 9 
x(9,5) = 11 
x(10,5) = 11 
x(11,1) = 11 
x(12,3) = 10 
x(13,3) = 1 
x(14,1) = 11 
x(15,4) = 6 
x(16,4) = 11 
x(17,4) = 11 
x(18,2) = 0 
x(19,5) = 11 
x(20,3) = 9 
x(21,1) = 11 
x(22,2) = 10 
x(23,2) = 0 
x(24,1) = 8 
x(25,5) = 5 
x(26,5) = 11 
x(27,5) = 11 
x(28,4) = 10 
x(29,4) = 11 
x(30,2) = 10 
x(31,5) = 7 
x(32,3) = 3 
x(33,5) = 5 
x(34,2) = 11 
x(35,3) = 9 
x(36,5) = 10 
x(37,2) = 5 
x(38,5) = 5 
x(39,4) = 9 
x(40,1) = 6 
x(41,3) = 11 
x(42,2) = 11 
x(43,5) = 8 
x(44,1) = 11 
x(45,5) = 5 
x(46,1) = 11 
x(47,4) = 11 
x(48,3) = 11 
x(49,1) = 6 
x(50,3) = 4 
x(51,5) = 8 
x(52,2) = 11 
x(53,4) = 9 
x(54,2) = 11 
x(55,4) = 11 
x(56,4) = 11 
x(57,5) = 11 
x(58,4) = 11 
x(59,4) = 11 
x(60,3) = 6 
x(61,5) = 11 
x(62,2) = 10 
x(63,4) = 11 
x(64,1) = 11 
x(65,3) = 11 
x(66,3) = 10 
x(67,2) = 11 
x(68,1) = 8 
x(69,3) = 9 
x(70,2) = 9 
x(71,5) = 11 
x(72,3) = 10 
x(73,3) = 11 
x(74,3) = 11 
x(75,5) = 9 
x(76,4) = 11 
x(77,5) = 11 
x(78,1) = 11 
x(79,5) = 11 
x(80,1) = 9 
x(81,5) = 11 
x(82,2) = 11 
x(83,3) = 10 
x(84,3) = 11 
x(85,4) = 10 
x(86,3) = 11 
x(87,1) = 11 
x(88,3) = 5 
x(89,1) = 2 
x(90,3) = 8 
x(91,5) = 11 
x(92,1) = 10 
x(93,2) = 11 
x(94,4) = 11 
x(95,5) = 7 
x(96,5) = 3 
x(97,1) = 11 
x(98,3) = 11 
x(99,5) = 5 
x(100,3) = 8 
x(101,4) = 11 
x(102,3) = 11 
x(103,5) = 9 
x(104,4) = 11 
x(105,2) = 7 
x(106,5) = 9 
x(107,5) = 10 
x(108,4) = 9 
x(109,4) = 10 
x(110,3) = 11 
x(111,3) = 11 
x(112,5) = 8 
x(113,2) = 11 
x(114,3) = 10 
x(115,2) = 7 
x(116,4) = 10 
x(117,5) = 5 
x(118,3) = 11 
x(119,4) = 11 
x(120,1) = 11 
x(121,2) = 11 
x(122,5) = 11 
x(123,3) = 11 
x(124,1) = 11 
x(125,2) = 10 
x(126,2) = 11 
x(127,3) = 10 
x(128,1) = 9 
x(129,1) = 9 
x(130,3) = 3 
x(131,3) = 11 
x(132,1) = 3 
x(133,3) = 11 
x(134,4) = 9 
x(135,1) = 3 
x(136,5) = 5 
x(137,3) = 11 
x(138,1) = 11 
x(139,1) = 11 
x(140,2) = 11 
x(141,5) = 10 
x(142,1) = 5 
x(143,4) = 11 
x(144,4) = 10 
x(145,2) = 11 
x(146,5) = 11 
x(147,4) = 10 
x(148,4) = 10 
x(149,2) = 5 
x(150,2) = 11 
x(151,2) = 5 
x(152,1) = 7 
x(153,4) = 7 
x(154,3) = 11 
x(155,1) = 11 
x(156,5) = 9 
x(157,1) = 9 
x(158,4) = 11 
x(159,2) = 8 
x(160,1) = 11 
x(161,4) = 2 
x(162,1) = 9 
x(163,5) = 10 
x(164,4) = 10 
x(165,1) = 9 
x(166,2) = 6 
x(167,4) = 8 
x(168,5) = 11 
x(169,5) = 11 
x(170,2) = 11 
x(171,4) = 6 
x(172,4) = 7 
x(173,2) = 11 
x(174,1) = 11 
x(175,5) = 9 
x(176,4) = 11 
x(177,5) = 9 
x(178,1) = 10 
x(179,2) = 11 
x(180,4) = 10 
x(181,3) = 9 
x(182,2) = 10 
x(183,4) = 11 
x(184,4) = 11 
x(185,1) = 11 
x(186,1) = 11 
x(187,3) = 11 
x(188,3) = 3 
x(189,5) = 7 
x(190,2) = 3 
x(191,5) = 8 
x(192,3) = 6 
x(193,4) = 9 
x(194,4) = 11 
x(195,5) = 7 
x(196,4) = 4 
x(197,4) = 11 
x(198,5) = 10 
x(199,2) = 11 
x(200,2) = 6 
