x(1,16) = 9 
x(2,16) = 4 
x(3,16) = 3 
x(4,3) = 9 
x(5,2) = 2 
x(6,2) = 5 
x(7,1) = 5 
x(8,3) = 1 
x(9,9) = 4 
x(10,7) = 5 
x(11,12) = 3 
x(12,8) = 2 
x(13,4) = 8 
x(14,7) = 2 
x(15,2) = 2 
x(16,16) = 5 
x(17,7) = 4 
x(18,9) = 0 
x(19,12) = 6 
x(20,3) = 3 
x(21,4) = 5 
x(22,17) = 5 
x(23,16) = 5 
x(24,16) = 3 
x(25,8) = 4 
x(26,13) = 8 
x(27,18) = 5 
x(28,6) = 4 
x(29,5) = 5 
x(30,7) = 6 
x(31,2) = 4 
x(32,2) = 1 
x(33,19) = 5 
x(34,4) = 4 
x(35,10) = 0 
x(36,16) = 5 
x(37,6) = 3 
x(38,5) = 4 
x(39,16) = 5 
x(40,16) = 5 
x(41,17) = 7 
x(42,6) = 10 
x(43,11) = 5 
x(44,15) = 2 
x(45,1) = 4 
x(46,13) = 7 
x(47,17) = 1 
x(48,4) = 2 
x(49,4) = 10 
x(50,3) = 7 
x(51,1) = 3 
x(52,7) = 6 
x(53,1) = 2 
x(54,16) = 7 
x(55,11) = 5 
x(56,7) = 4 
x(57,17) = 1 
x(58,4) = 4 
x(59,20) = 3 
x(60,9) = 6 
x(61,20) = 7 
x(62,1) = 3 
x(63,14) = 8 
x(64,1) = 3 
x(65,5) = 2 
x(66,2) = 6 
x(67,14) = 3 
x(68,5) = 3 
x(69,5) = 5 
x(70,20) = 4 
x(71,3) = 3 
x(72,15) = 2 
x(73,6) = 4 
x(74,6) = 4 
x(75,3) = 6 
x(76,9) = 7 
x(77,19) = 9 
x(78,12) = 0 
x(79,17) = 4 
x(80,5) = 2 
x(81,3) = 2 
x(82,18) = 4 
x(83,18) = 4 
x(84,5) = 5 
x(85,11) = 4 
x(86,8) = 4 
x(87,8) = 9 
x(88,7) = 6 
x(89,7) = 7 
x(90,2) = 5 
x(91,9) = 4 
x(92,12) = 6 
x(93,12) = 2 
x(94,14) = 7 
x(95,17) = 7 
x(96,8) = 8 
x(97,15) = 3 
x(98,5) = 9 
x(99,10) = 4 
x(100,7) = 6 
x(101,11) = 6 
x(102,17) = 6 
x(103,9) = 2 
x(104,11) = 8 
x(105,2) = 8 
x(106,8) = 3 
x(107,14) = 2 
x(108,1) = 2 
x(109,3) = 0 
x(110,19) = 8 
x(111,18) = 6 
x(112,13) = 7 
x(113,15) = 1 
x(114,16) = 10 
x(115,10) = 2 
x(116,18) = 1 
x(117,4) = 5 
x(118,9) = 1 
x(119,18) = 1 
x(120,11) = 7 
x(121,10) = 6 
x(122,3) = 3 
x(123,3) = 6 
x(124,19) = 6 
x(125,4) = 6 
x(126,18) = 11 
x(127,6) = 7 
x(128,9) = 3 
x(129,15) = 5 
x(130,19) = 7 
x(131,20) = 3 
x(132,9) = 3 
x(133,9) = 7 
x(134,17) = 3 
x(135,6) = 2 
x(136,8) = 1 
x(137,14) = 6 
x(138,19) = 4 
x(139,7) = 1 
x(140,16) = 4 
x(141,20) = 0 
x(142,20) = 5 
x(143,6) = 9 
x(144,11) = 4 
x(145,20) = 5 
x(146,3) = 7 
x(147,15) = 3 
x(148,14) = 2 
x(149,12) = 8 
x(150,15) = 5 
x(151,19) = 2 
x(152,17) = 6 
x(153,17) = 6 
x(154,2) = 4 
x(155,1) = 5 
x(156,13) = 6 
x(157,4) = 7 
x(158,12) = 3 
x(159,20) = 5 
x(160,1) = 2 
x(161,8) = 6 
x(162,9) = 7 
x(163,13) = 4 
x(164,8) = 0 
x(165,10) = 1 
x(166,4) = 5 
x(167,14) = 4 
x(168,19) = 4 
x(169,9) = 5 
x(170,18) = 8 
x(171,6) = 5 
x(172,18) = 8 
x(173,6) = 4 
x(174,19) = 5 
x(175,13) = 10 
x(176,12) = 8 
x(177,3) = 2 
x(178,19) = 7 
x(179,16) = 2 
x(180,20) = 1 
x(181,2) = 10 
x(182,14) = 6 
x(183,5) = 5 
x(184,6) = 5 
x(185,1) = 1 
x(186,16) = 1 
x(187,8) = 7 
x(188,11) = 2 
x(189,5) = 2 
x(190,10) = 3 
x(191,8) = 1 
x(192,11) = 9 
x(193,6) = 6 
x(194,8) = 3 
