x(1,2) = 11 
x(2,2) = 11 
x(3,1) = 11 
x(4,3) = 10 
x(5,4) = 5 
x(6,1) = 5 
x(7,3) = 11 
x(8,1) = 9 
x(9,1) = 11 
x(10,1) = 10 
x(11,5) = 11 
x(12,1) = 9 
x(13,3) = 11 
x(14,1) = 9 
x(15,1) = 11 
x(16,4) = 9 
x(17,3) = 7 
x(18,4) = 8 
x(19,3) = 5 
x(20,3) = 11 
x(21,4) = 7 
x(22,3) = 6 
x(23,5) = 10 
x(24,3) = 10 
x(25,5) = 9 
x(26,3) = 8 
x(27,3) = 2 
x(28,4) = 10 
x(29,5) = 8 
x(30,4) = 8 
x(31,3) = 6 
x(32,3) = 6 
x(33,1) = 9 
x(34,1) = 1 
x(35,4) = 5 
x(36,5) = 11 
x(37,4) = 8 
x(38,2) = 8 
x(39,1) = 2 
x(40,5) = 11 
x(41,1) = 9 
x(42,2) = 11 
x(43,3) = 6 
x(44,5) = 11 
x(45,2) = 6 
x(46,5) = 0 
x(47,3) = 4 
x(48,3) = 11 
x(49,4) = 9 
x(50,3) = 3 
x(51,2) = 9 
x(52,5) = 10 
x(53,3) = 5 
x(54,5) = 11 
x(55,1) = 10 
x(56,3) = 9 
x(57,4) = 10 
x(58,4) = 3 
x(59,5) = 11 
x(60,4) = 9 
x(61,5) = 0 
x(62,3) = 7 
x(63,2) = 8 
x(64,2) = 9 
x(65,5) = 11 
x(66,1) = 4 
x(67,1) = 4 
x(68,3) = 10 
x(69,1) = 11 
x(70,1) = 8 
x(71,1) = 2 
x(72,3) = 5 
x(73,1) = 5 
x(74,2) = 8 
x(75,5) = 5 
x(76,3) = 10 
x(77,5) = 11 
x(78,4) = 9 
x(79,1) = 10 
x(80,3) = 8 
x(81,3) = 2 
x(82,2) = 5 
x(83,2) = 10 
x(84,3) = 8 
x(85,5) = 5 
x(86,1) = 0 
x(87,1) = 9 
x(88,4) = 10 
x(89,3) = 8 
x(90,5) = 7 
x(91,1) = 7 
x(92,2) = 10 
x(93,4) = 10 
x(94,5) = 8 
x(95,1) = 10 
x(96,1) = 11 
x(97,2) = 10 
x(98,3) = 6 
x(99,1) = 11 
x(100,4) = 9 
x(101,1) = 10 
x(102,3) = 7 
x(103,3) = 8 
x(104,3) = 11 
x(105,2) = 10 
x(106,5) = 8 
x(107,4) = 0 
x(108,2) = 10 
x(109,2) = 8 
x(110,2) = 11 
x(111,2) = 5 
x(112,5) = 11 
x(113,1) = 10 
x(114,5) = 4 
x(115,2) = 4 
x(116,5) = 2 
x(117,2) = 7 
x(118,5) = 11 
x(119,3) = 11 
x(120,5) = 10 
x(121,4) = 7 
x(122,5) = 1 
x(123,4) = 11 
x(124,2) = 10 
x(125,4) = 9 
x(126,5) = 10 
x(127,4) = 5 
x(128,4) = 10 
x(129,5) = 7 
x(130,4) = 10 
x(131,2) = 10 
x(132,4) = 11 
x(133,3) = 11 
x(134,4) = 10 
x(135,4) = 11 
x(136,2) = 7 
x(137,1) = 10 
x(138,2) = 2 
x(139,4) = 8 
x(140,4) = 8 
x(141,3) = 1 
x(142,3) = 9 
x(143,5) = 8 
x(144,4) = 9 
x(145,1) = 3 
x(146,5) = 6 
x(147,3) = 5 
x(148,5) = 11 
x(149,2) = 10 
x(150,4) = 11 
x(151,3) = 11 
x(152,2) = 8 
x(153,3) = 11 
x(154,5) = 11 
x(155,5) = 10 
x(156,4) = 6 
x(157,4) = 6 
x(158,3) = 7 
x(159,1) = 10 
x(160,5) = 10 
x(161,4) = 11 
x(162,5) = 5 
x(163,1) = 8 
x(164,1) = 8 
x(165,1) = 5 
x(166,5) = 11 
x(167,5) = 7 
x(168,3) = 9 
x(169,2) = 10 
x(170,3) = 11 
x(171,2) = 10 
x(172,4) = 7 
x(173,1) = 10 
x(174,4) = 10 
x(175,1) = 10 
x(176,5) = 4 
x(177,4) = 4 
x(178,2) = 7 
x(179,1) = 9 
x(180,5) = 11 
x(181,1) = 8 
x(182,4) = 11 
x(183,4) = 11 
x(184,5) = 4 
x(185,4) = 11 
x(186,1) = 9 
x(187,2) = 5 
x(188,5) = 5 
x(189,5) = 7 
x(190,4) = 11 
x(191,3) = 6 
x(192,3) = 11 
x(193,2) = 2 
x(194,2) = 10 
x(195,2) = 10 
x(196,1) = 5 
x(197,2) = 6 
x(198,2) = 7 
x(199,3) = 11 
x(200,3) = 10 
