x(1,1) = 6 
x(2,11) = 4 
x(3,6) = 2 
x(4,8) = 3 
x(5,1) = 0 
x(6,14) = 1 
x(7,7) = 5 
x(8,13) = 4 
x(9,10) = 9 
x(10,11) = 3 
x(11,10) = 3 
x(12,14) = 1 
x(13,20) = 2 
x(14,2) = 4 
x(15,2) = 4 
x(16,7) = 4 
x(17,7) = 1 
x(18,9) = 2 
x(19,3) = 1 
x(20,16) = 1 
x(21,1) = 1 
x(22,6) = 9 
x(23,10) = 4 
x(24,1) = 2 
x(25,20) = 0 
x(26,4) = 1 
x(27,17) = 3 
x(28,10) = 4 
x(29,17) = 5 
x(30,19) = 5 
x(31,5) = 7 
x(32,9) = 3 
x(33,17) = 5 
x(34,4) = 1 
x(35,11) = 5 
x(36,18) = 3 
x(37,18) = 2 
x(38,6) = 4 
x(39,12) = 1 
x(40,13) = 7 
x(41,5) = 4 
x(42,20) = 9 
x(43,13) = 6 
x(44,16) = 3 
x(45,3) = 2 
x(46,15) = 2 
x(47,13) = 1 
x(48,16) = 8 
x(49,3) = 5 
x(50,5) = 5 
x(51,1) = 1 
x(52,11) = 2 
x(53,19) = 4 
x(54,11) = 5 
x(55,4) = 2 
x(56,12) = 4 
x(57,20) = 4 
x(58,8) = 4 
x(59,18) = 5 
x(60,16) = 4 
x(61,8) = 4 
x(62,5) = 6 
x(63,6) = 9 
x(64,6) = 7 
x(65,13) = 11 
x(66,3) = 7 
x(67,8) = 6 
x(68,9) = 2 
x(69,12) = 0 
x(70,12) = 0 
x(71,15) = 4 
x(72,5) = 2 
x(73,13) = 0 
x(74,9) = 2 
x(75,1) = 3 
x(76,2) = 3 
x(77,3) = 3 
x(78,19) = 0 
x(79,17) = 9 
x(80,10) = 4 
x(81,11) = 4 
x(82,20) = 3 
x(83,2) = 6 
x(84,15) = 6 
x(85,7) = 1 
x(86,17) = 3 
x(87,17) = 6 
x(88,9) = 7 
x(89,18) = 3 
x(90,19) = 0 
x(91,15) = 5 
x(92,15) = 6 
x(93,8) = 8 
x(94,8) = 4 
x(95,16) = 4 
x(96,7) = 4 
x(97,18) = 5 
x(98,14) = 2 
x(99,12) = 1 
x(100,7) = 1 
