x(1,5) = 0 
x(2,2) = 3 
x(3,7) = 2 
x(4,15) = 8 
x(5,2) = 10 
x(6,13) = 0 
x(7,10) = 10 
x(8,1) = 11 
x(9,1) = 5 
x(10,12) = 0 
x(11,13) = 11 
x(12,3) = 7 
x(13,13) = 11 
x(14,9) = 9 
x(15,1) = 6 
x(16,2) = 5 
x(17,10) = 2 
x(18,10) = 9 
x(19,13) = 1 
x(20,8) = 11 
x(21,5) = 5 
x(22,9) = 5 
x(23,7) = 11 
x(24,5) = 8 
x(25,1) = 9 
x(26,2) = 3 
x(27,15) = 0 
x(28,10) = 2 
x(29,15) = 2 
x(30,12) = 7 
x(31,8) = 1 
x(32,7) = 7 
x(33,7) = 1 
x(34,6) = 9 
x(35,3) = 5 
x(36,15) = 9 
x(37,2) = 4 
x(38,2) = 4 
x(39,1) = 8 
x(40,2) = 7 
x(41,4) = 8 
x(42,14) = 7 
x(43,11) = 6 
x(44,14) = 8 
x(45,3) = 5 
x(46,8) = 11 
x(47,3) = 5 
x(48,1) = 8 
x(49,4) = 2 
x(50,2) = 2 
x(51,4) = 4 
x(52,6) = 10 
x(53,4) = 10 
x(54,9) = 11 
x(55,2) = 2 
x(56,15) = 7 
x(57,8) = 10 
x(58,3) = 1 
x(59,12) = 11 
x(60,8) = 5 
x(61,5) = 6 
x(62,3) = 8 
x(63,3) = 9 
x(64,7) = 11 
x(65,8) = 2 
x(66,1) = 2 
x(67,14) = 5 
x(68,10) = 3 
x(69,14) = 0 
x(70,2) = 9 
x(71,6) = 2 
x(72,12) = 0 
x(73,9) = 7 
x(74,14) = 9 
x(75,15) = 11 
x(76,11) = 10 
x(77,9) = 2 
x(78,12) = 11 
x(79,6) = 6 
x(80,5) = 5 
x(81,4) = 4 
x(82,9) = 10 
x(83,10) = 7 
x(84,9) = 4 
x(85,13) = 2 
x(86,4) = 1 
x(87,14) = 1 
x(88,4) = 1 
x(89,3) = 8 
x(90,11) = 11 
x(91,12) = 7 
x(92,15) = 2 
x(93,14) = 7 
x(94,7) = 2 
x(95,8) = 7 
x(96,13) = 5 
x(97,7) = 10 
x(98,12) = 8 
x(99,15) = 11 
x(100,9) = 7 
x(101,13) = 11 
x(102,12) = 8 
x(103,12) = 2 
x(104,9) = 9 
x(105,11) = 9 
x(106,10) = 9 
x(107,1) = 9 
x(108,4) = 10 
x(109,9) = 11 
x(110,3) = 9 
x(111,3) = 1 
x(112,6) = 3 
x(113,6) = 1 
x(114,11) = 9 
x(115,14) = 7 
x(116,10) = 10 
x(117,15) = 6 
x(118,8) = 0 
x(119,1) = 2 
x(120,11) = 2 
x(121,2) = 6 
x(122,7) = 1 
x(123,10) = 10 
x(124,13) = 11 
x(125,1) = 7 
x(126,14) = 7 
x(127,11) = 4 
x(128,6) = 11 
x(129,3) = 8 
x(130,14) = 1 
x(131,11) = 4 
x(132,6) = 8 
x(133,9) = 4 
x(134,6) = 10 
x(135,12) = 11 
x(136,14) = 1 
x(137,13) = 1 
x(138,3) = 0 
x(139,2) = 3 
x(140,10) = 9 
x(141,13) = 1 
x(142,9) = 6 
x(143,14) = 5 
x(144,4) = 5 
x(145,9) = 6 
x(146,4) = 7 
x(147,11) = 6 
x(148,11) = 2 
x(149,2) = 9 
x(150,1) = 4 
x(151,2) = 6 
x(152,8) = 11 
x(153,8) = 0 
x(154,11) = 7 
x(155,10) = 5 
x(156,11) = 3 
x(157,14) = 1 
x(158,2) = 10 
x(159,15) = 11 
x(160,7) = 3 
x(161,6) = 7 
x(162,5) = 3 
x(163,15) = 0 
x(164,12) = 7 
x(165,15) = 11 
x(166,12) = 7 
x(167,11) = 5 
x(168,5) = 5 
x(169,3) = 10 
x(170,9) = 6 
x(171,9) = 10 
x(172,7) = 11 
x(173,9) = 1 
x(174,10) = 8 
x(175,12) = 11 
x(176,5) = 10 
x(177,7) = 4 
x(178,3) = 4 
x(179,3) = 11 
x(180,4) = 5 
x(181,4) = 4 
x(182,2) = 7 
x(183,6) = 10 
x(184,2) = 7 
x(185,14) = 9 
x(186,14) = 9 
x(187,7) = 0 
x(188,7) = 6 
x(189,12) = 11 
x(190,4) = 3 
x(191,11) = 3 
x(192,13) = 3 
x(193,6) = 10 
x(194,13) = 4 
x(195,12) = 9 
x(196,8) = 2 
x(197,10) = 6 
x(198,3) = 11 
x(199,13) = 6 
x(200,2) = 9 
x(201,1) = 6 
x(202,1) = 10 
x(203,3) = 3 
x(204,1) = 1 
x(205,15) = 11 
x(206,2) = 11 
x(207,5) = 5 
x(208,12) = 7 
x(209,14) = 1 
x(210,1) = 11 
x(211,2) = 6 
x(212,10) = 8 
x(213,9) = 11 
x(214,11) = 1 
x(215,9) = 10 
x(216,10) = 3 
x(217,9) = 4 
x(218,1) = 11 
x(219,11) = 7 
x(220,11) = 2 
x(221,5) = 9 
x(222,3) = 10 
x(223,1) = 3 
x(224,3) = 4 
x(225,8) = 3 
x(226,1) = 4 
x(227,4) = 8 
x(228,7) = 4 
x(229,12) = 6 
x(230,3) = 9 
x(231,4) = 3 
x(232,7) = 2 
x(233,5) = 5 
x(234,9) = 1 
x(235,13) = 10 
x(236,6) = 9 
x(237,8) = 11 
x(238,4) = 7 
x(239,7) = 3 
x(240,15) = 2 
x(241,13) = 9 
x(242,6) = 0 
x(243,2) = 5 
x(244,6) = 4 
x(245,8) = 9 
x(246,2) = 3 
x(247,3) = 3 
x(248,10) = 6 
x(249,8) = 4 
x(250,4) = 10 
x(251,15) = 1 
x(252,13) = 11 
x(253,13) = 6 
x(254,3) = 10 
x(255,8) = 3 
x(256,11) = 0 
x(257,14) = 8 
x(258,1) = 4 
x(259,7) = 8 
x(260,8) = 1 
x(261,3) = 3 
x(262,9) = 1 
x(263,13) = 6 
x(264,8) = 7 
x(265,1) = 8 
x(266,15) = 9 
x(267,13) = 0 
x(268,6) = 0 
x(269,15) = 11 
x(270,4) = 5 
x(271,5) = 7 
x(272,9) = 10 
x(273,14) = 1 
x(274,15) = 11 
x(275,3) = 7 
x(276,11) = 5 
x(277,5) = 11 
x(278,3) = 6 
x(279,3) = 9 
x(280,1) = 3 
x(281,1) = 6 
x(282,3) = 1 
x(283,4) = 11 
x(284,15) = 11 
x(285,1) = 2 
x(286,13) = 3 
x(287,2) = 10 
x(288,12) = 9 
x(289,4) = 3 
x(290,8) = 4 
x(291,1) = 3 
x(292,14) = 7 
x(293,3) = 4 
x(294,15) = 11 
x(295,13) = 4 
x(296,5) = 0 
x(297,8) = 4 
x(298,2) = 2 
x(299,10) = 9 
x(300,12) = 11 
x(301,10) = 6 
x(302,9) = 0 
x(303,2) = 6 
x(304,9) = 0 
x(305,7) = 2 
x(306,11) = 7 
x(307,11) = 7 
x(308,3) = 2 
x(309,12) = 9 
x(310,1) = 6 
x(311,14) = 2 
x(312,10) = 10 
x(313,9) = 7 
x(314,2) = 3 
x(315,2) = 2 
x(316,6) = 8 
x(317,7) = 2 
x(318,6) = 1 
x(319,14) = 4 
x(320,2) = 11 
x(321,5) = 10 
x(322,13) = 11 
x(323,11) = 1 
x(324,5) = 1 
x(325,7) = 5 
x(326,3) = 10 
x(327,13) = 3 
x(328,4) = 10 
x(329,12) = 7 
x(330,14) = 10 
x(331,1) = 4 
x(332,14) = 7 
x(333,15) = 5 
x(334,11) = 5 
x(335,5) = 3 
x(336,4) = 8 
x(337,6) = 5 
x(338,4) = 11 
x(339,12) = 9 
x(340,9) = 5 
x(341,9) = 3 
x(342,5) = 3 
x(343,6) = 11 
x(344,13) = 8 
x(345,4) = 9 
x(346,13) = 5 
x(347,12) = 4 
x(348,9) = 0 
x(349,11) = 9 
x(350,12) = 3 
x(351,12) = 6 
x(352,11) = 5 
x(353,8) = 11 
x(354,13) = 3 
x(355,14) = 10 
x(356,1) = 5 
x(357,11) = 7 
x(358,13) = 2 
x(359,12) = 5 
x(360,14) = 11 
x(361,1) = 0 
x(362,3) = 0 
x(363,4) = 7 
x(364,3) = 9 
x(365,6) = 3 
x(366,1) = 7 
x(367,11) = 7 
x(368,11) = 3 
x(369,1) = 2 
x(370,12) = 11 
x(371,8) = 7 
x(372,12) = 2 
x(373,12) = 1 
x(374,10) = 7 
x(375,1) = 4 
x(376,14) = 11 
x(377,14) = 6 
x(378,5) = 0 
x(379,14) = 9 
x(380,14) = 11 
x(381,3) = 11 
x(382,2) = 7 
x(383,1) = 3 
x(384,4) = 8 
x(385,5) = 2 
x(386,14) = 6 
x(387,10) = 0 
x(388,2) = 8 
x(389,3) = 11 
x(390,14) = 8 
x(391,6) = 6 
x(392,4) = 0 
x(393,4) = 9 
x(394,12) = 8 
x(395,1) = 10 
x(396,7) = 11 
x(397,7) = 0 
x(398,10) = 11 
x(399,1) = 6 
x(400,15) = 11 
x(401,10) = 2 
x(402,12) = 9 
x(403,14) = 1 
x(404,15) = 6 
x(405,9) = 9 
x(406,15) = 6 
x(407,15) = 8 
x(408,6) = 3 
x(409,15) = 1 
x(410,14) = 8 
x(411,1) = 6 
x(412,9) = 6 
x(413,10) = 5 
x(414,13) = 4 
x(415,5) = 5 
x(416,4) = 4 
x(417,3) = 0 
x(418,2) = 4 
x(419,12) = 11 
x(420,11) = 11 
x(421,6) = 7 
x(422,15) = 9 
x(423,1) = 2 
x(424,8) = 1 
x(425,10) = 10 
x(426,5) = 9 
x(427,14) = 11 
x(428,9) = 1 
x(429,12) = 3 
x(430,3) = 1 
x(431,9) = 7 
x(432,15) = 5 
x(433,15) = 3 
x(434,6) = 5 
x(435,9) = 0 
x(436,12) = 9 
x(437,12) = 4 
x(438,9) = 3 
x(439,15) = 0 
x(440,15) = 8 
x(441,14) = 3 
x(442,13) = 3 
x(443,3) = 10 
x(444,1) = 8 
x(445,12) = 6 
x(446,1) = 3 
x(447,6) = 2 
x(448,6) = 9 
x(449,10) = 7 
x(450,2) = 3 
x(451,1) = 7 
x(452,4) = 6 
x(453,12) = 2 
x(454,9) = 11 
x(455,13) = 4 
x(456,11) = 3 
x(457,3) = 6 
x(458,15) = 11 
x(459,1) = 8 
x(460,8) = 11 
x(461,7) = 4 
x(462,8) = 11 
x(463,15) = 0 
x(464,6) = 4 
x(465,3) = 1 
x(466,7) = 3 
x(467,1) = 10 
x(468,2) = 0 
x(469,14) = 11 
x(470,7) = 2 
x(471,14) = 11 
x(472,6) = 6 
x(473,8) = 4 
x(474,2) = 1 
x(475,12) = 9 
x(476,1) = 6 
x(477,13) = 3 
x(478,9) = 6 
x(479,2) = 10 
x(480,11) = 2 
x(481,14) = 2 
x(482,3) = 0 
x(483,9) = 8 
x(484,15) = 11 
x(485,12) = 2 
x(486,13) = 10 
x(487,6) = 2 
x(488,10) = 5 
x(489,1) = 10 
x(490,2) = 5 
x(491,9) = 8 
x(492,8) = 11 
x(493,14) = 11 
x(494,9) = 3 
x(495,8) = 0 
x(496,8) = 7 
x(497,15) = 10 
x(498,8) = 3 
x(499,4) = 5 
x(500,3) = 2 
x(501,10) = 3 
x(502,8) = 1 
x(503,4) = 6 
x(504,10) = 9 
x(505,10) = 6 
x(506,7) = 9 
x(507,10) = 9 
x(508,7) = 4 
x(509,7) = 3 
x(510,13) = 0 
x(511,15) = 4 
x(512,11) = 9 
x(513,11) = 8 
x(514,8) = 3 
x(515,5) = 8 
x(516,10) = 0 
x(517,11) = 3 
x(518,3) = 2 
x(519,11) = 7 
x(520,10) = 10 
x(521,10) = 7 
x(522,14) = 1 
x(523,5) = 0 
x(524,13) = 9 
x(525,7) = 9 
x(526,10) = 8 
x(527,5) = 10 
x(528,11) = 10 
x(529,11) = 6 
x(530,4) = 6 
x(531,15) = 6 
x(532,10) = 3 
x(533,10) = 6 
x(534,9) = 11 
x(535,8) = 3 
x(536,6) = 2 
x(537,4) = 0 
x(538,15) = 11 
x(539,7) = 11 
x(540,13) = 10 
x(541,12) = 3 
x(542,7) = 7 
x(543,14) = 10 
x(544,12) = 11 
x(545,11) = 10 
x(546,14) = 11 
x(547,5) = 2 
x(548,5) = 9 
x(549,12) = 11 
x(550,3) = 6 
x(551,9) = 7 
x(552,3) = 9 
x(553,2) = 7 
x(554,7) = 8 
x(555,12) = 11 
x(556,6) = 8 
x(557,13) = 1 
x(558,15) = 7 
x(559,14) = 3 
x(560,11) = 6 
x(561,8) = 4 
x(562,9) = 2 
x(563,13) = 8 
x(564,14) = 8 
x(565,14) = 6 
x(566,12) = 11 
x(567,8) = 9 
x(568,15) = 5 
x(569,12) = 3 
x(570,11) = 1 
x(571,4) = 8 
x(572,6) = 1 
x(573,8) = 7 
x(574,4) = 7 
x(575,14) = 2 
x(576,15) = 2 
x(577,8) = 11 
x(578,11) = 4 
x(579,13) = 11 
x(580,13) = 0 
x(581,4) = 10 
