x(1,11) = 0 
x(2,7) = 1 
x(3,9) = 1 
x(4,12) = 7 
x(5,18) = 4 
x(6,20) = 5 
x(7,18) = 0 
x(8,2) = 2 
x(9,2) = 1 
x(10,12) = 2 
x(11,15) = 6 
x(12,11) = 2 
x(13,6) = 8 
x(14,6) = 1 
x(15,3) = 2 
x(16,16) = 3 
x(17,12) = 10 
x(18,4) = 7 
x(19,6) = 6 
x(20,18) = 7 
x(21,10) = 3 
x(22,15) = 6 
x(23,18) = 8 
x(24,13) = 3 
x(25,9) = 2 
x(26,2) = 0 
x(27,7) = 4 
x(28,10) = 4 
x(29,15) = 0 
x(30,7) = 4 
x(31,6) = 1 
x(32,18) = 8 
x(33,15) = 6 
x(34,7) = 9 
x(35,5) = 6 
x(36,3) = 4 
x(37,10) = 0 
x(38,11) = 5 
x(39,3) = 4 
x(40,15) = 8 
x(41,5) = 3 
x(42,1) = 0 
x(43,16) = 3 
x(44,12) = 0 
x(45,17) = 5 
x(46,5) = 10 
x(47,8) = 0 
x(48,15) = 1 
x(49,10) = 1 
x(50,10) = 9 
x(51,10) = 0 
x(52,18) = 9 
x(53,10) = 1 
x(54,7) = 9 
x(55,3) = 3 
x(56,2) = 0 
x(57,7) = 2 
x(58,8) = 6 
x(59,1) = 2 
x(60,12) = 4 
x(61,19) = 0 
x(62,11) = 0 
x(63,4) = 3 
x(64,1) = 0 
x(65,14) = 5 
x(66,10) = 0 
x(67,13) = 1 
x(68,8) = 8 
x(69,2) = 4 
x(70,2) = 5 
x(71,6) = 1 
x(72,12) = 1 
x(73,3) = 11 
x(74,4) = 2 
x(75,17) = 0 
x(76,5) = 0 
x(77,4) = 1 
x(78,8) = 4 
x(79,15) = 5 
x(80,8) = 4 
x(81,5) = 2 
x(82,17) = 6 
x(83,3) = 7 
x(84,13) = 8 
x(85,5) = 1 
x(86,4) = 1 
x(87,12) = 10 
x(88,19) = 5 
x(89,12) = 2 
x(90,1) = 1 
x(91,17) = 8 
x(92,12) = 10 
x(93,20) = 0 
x(94,16) = 0 
x(95,4) = 5 
x(96,20) = 1 
x(97,11) = 9 
x(98,8) = 11 
x(99,5) = 5 
x(100,8) = 9 
x(101,19) = 6 
x(102,3) = 3 
x(103,7) = 2 
x(104,2) = 3 
x(105,7) = 4 
x(106,4) = 10 
x(107,4) = 4 
x(108,14) = 3 
x(109,19) = 2 
x(110,17) = 3 
x(111,7) = 6 
x(112,13) = 8 
x(113,16) = 6 
x(114,6) = 4 
x(115,5) = 9 
x(116,11) = 10 
x(117,13) = 8 
x(118,9) = 5 
x(119,15) = 0 
x(120,20) = 5 
x(121,1) = 5 
x(122,6) = 2 
x(123,15) = 5 
x(124,4) = 5 
x(125,13) = 7 
x(126,14) = 2 
x(127,11) = 1 
x(128,18) = 2 
x(129,19) = 7 
x(130,13) = 7 
x(131,3) = 3 
x(132,19) = 1 
x(133,7) = 3 
x(134,1) = 0 
x(135,3) = 1 
x(136,8) = 0 
x(137,2) = 1 
x(138,4) = 6 
x(139,19) = 2 
x(140,14) = 1 
x(141,17) = 3 
x(142,15) = 1 
x(143,4) = 10 
x(144,13) = 4 
x(145,5) = 0 
x(146,4) = 1 
x(147,2) = 1 
x(148,1) = 2 
x(149,19) = 5 
x(150,12) = 8 
x(151,18) = 7 
x(152,15) = 1 
x(153,8) = 9 
x(154,16) = 0 
x(155,14) = 3 
x(156,19) = 4 
x(157,8) = 5 
x(158,13) = 5 
x(159,10) = 1 
x(160,8) = 1 
x(161,19) = 2 
x(162,5) = 1 
x(163,7) = 4 
x(164,12) = 1 
x(165,1) = 7 
x(166,8) = 6 
x(167,16) = 0 
x(168,18) = 2 
x(169,10) = 2 
x(170,14) = 1 
x(171,12) = 5 
x(172,7) = 4 
x(173,1) = 8 
x(174,17) = 5 
x(175,15) = 1 
x(176,10) = 1 
x(177,17) = 2 
x(178,4) = 1 
x(179,9) = 4 
x(180,5) = 5 
x(181,14) = 2 
x(182,9) = 4 
x(183,12) = 10 
x(184,13) = 4 
x(185,4) = 3 
x(186,15) = 7 
x(187,6) = 2 
x(188,18) = 4 
x(189,13) = 2 
x(190,13) = 4 
x(191,20) = 5 
x(192,11) = 1 
x(193,4) = 9 
x(194,13) = 0 
x(195,19) = 1 
x(196,3) = 8 
x(197,16) = 6 
x(198,8) = 8 
x(199,5) = 4 
x(200,7) = 3 
