x(1,9) = 11 
x(2,4) = 10 
x(3,16) = 11 
x(4,13) = 9 
x(5,3) = 8 
x(6,8) = 11 
x(7,17) = 11 
x(8,4) = 7 
x(9,17) = 10 
x(10,7) = 1 
x(11,19) = 11 
x(12,4) = 10 
x(13,3) = 11 
x(14,7) = 4 
x(15,12) = 11 
x(16,13) = 11 
x(17,4) = 11 
x(18,15) = 11 
x(19,10) = 11 
x(20,5) = 11 
x(21,4) = 11 
x(22,6) = 10 
x(23,20) = 11 
x(24,17) = 11 
x(25,4) = 11 
x(26,13) = 10 
x(27,17) = 6 
x(28,12) = 11 
x(29,19) = 4 
x(30,18) = 11 
x(31,10) = 1 
x(32,14) = 11 
x(33,9) = 1 
x(34,1) = 11 
x(35,8) = 11 
x(36,5) = 11 
x(37,4) = 11 
x(38,15) = 0 
x(39,19) = 11 
x(40,14) = 11 
x(41,6) = 11 
x(42,3) = 11 
x(43,5) = 11 
x(44,5) = 11 
x(45,10) = 11 
x(46,5) = 11 
x(47,12) = 11 
x(48,12) = 2 
x(49,2) = 11 
x(50,17) = 11 
x(51,10) = 10 
x(52,20) = 11 
x(53,16) = 11 
x(54,6) = 11 
x(55,15) = 11 
x(56,1) = 7 
x(57,6) = 11 
x(58,20) = 11 
x(59,5) = 11 
x(60,5) = 4 
x(61,8) = 11 
x(62,2) = 11 
x(63,20) = 11 
x(64,19) = 4 
x(65,5) = 11 
x(66,13) = 8 
x(67,6) = 1 
x(68,18) = 7 
x(69,19) = 11 
x(70,10) = 7 
x(71,4) = 5 
x(72,11) = 11 
x(73,14) = 11 
x(74,20) = 11 
x(75,18) = 1 
x(76,18) = 11 
x(77,20) = 11 
x(78,3) = 11 
x(79,15) = 11 
x(80,19) = 9 
x(81,5) = 8 
x(82,17) = 11 
x(83,18) = 9 
x(84,16) = 11 
x(85,6) = 11 
x(86,18) = 7 
x(87,5) = 11 
x(88,15) = 11 
x(89,7) = 7 
x(90,4) = 0 
x(91,1) = 11 
x(92,13) = 11 
x(93,14) = 11 
x(94,18) = 11 
x(95,9) = 11 
x(96,11) = 11 
x(97,9) = 10 
x(98,10) = 5 
x(99,17) = 11 
x(100,7) = 11 
x(101,16) = 11 
x(102,8) = 9 
x(103,18) = 11 
x(104,8) = 11 
x(105,4) = 10 
x(106,13) = 8 
x(107,2) = 5 
x(108,11) = 7 
x(109,20) = 11 
x(110,17) = 1 
x(111,1) = 9 
x(112,15) = 11 
x(113,16) = 11 
x(114,18) = 6 
x(115,12) = 10 
x(116,9) = 11 
x(117,4) = 11 
x(118,18) = 3 
