x(1,8) = 7 
x(2,1) = 5 
x(3,13) = 0 
x(4,8) = 6 
x(5,14) = 7 
x(6,2) = 7 
x(7,1) = 6 
x(8,7) = 4 
x(9,15) = 3 
x(10,5) = 7 
x(11,7) = 1 
x(12,10) = 7 
x(13,4) = 7 
x(14,1) = 0 
x(15,14) = 10 
x(16,9) = 4 
x(17,14) = 4 
x(18,8) = 10 
x(19,9) = 9 
x(20,14) = 9 
x(21,6) = 3 
x(22,2) = 11 
x(23,13) = 8 
x(24,3) = 9 
x(25,9) = 7 
x(26,12) = 10 
x(27,3) = 3 
x(28,11) = 6 
x(29,11) = 8 
x(30,4) = 3 
x(31,1) = 1 
x(32,3) = 4 
x(33,11) = 8 
x(34,10) = 9 
x(35,10) = 10 
x(36,2) = 7 
x(37,6) = 5 
x(38,13) = 10 
x(39,12) = 8 
x(40,1) = 6 
x(41,15) = 2 
x(42,3) = 10 
x(43,5) = 11 
x(44,8) = 8 
x(45,1) = 1 
x(46,2) = 6 
x(47,4) = 6 
x(48,15) = 10 
x(49,11) = 6 
x(50,10) = 3 
x(51,10) = 9 
x(52,10) = 8 
x(53,8) = 2 
x(54,7) = 0 
x(55,9) = 4 
x(56,8) = 7 
x(57,2) = 7 
x(58,8) = 5 
x(59,11) = 9 
x(60,14) = 5 
x(61,10) = 8 
x(62,9) = 9 
x(63,2) = 2 
x(64,1) = 6 
x(65,15) = 9 
x(66,11) = 10 
x(67,8) = 3 
x(68,13) = 6 
x(69,2) = 6 
x(70,10) = 4 
x(71,9) = 2 
x(72,9) = 6 
x(73,7) = 10 
x(74,15) = 2 
x(75,11) = 2 
x(76,6) = 10 
x(77,13) = 8 
x(78,1) = 7 
x(79,12) = 4 
x(80,11) = 1 
x(81,12) = 5 
x(82,2) = 2 
x(83,11) = 5 
x(84,12) = 4 
x(85,6) = 10 
x(86,11) = 8 
x(87,3) = 10 
x(88,13) = 3 
x(89,13) = 9 
x(90,6) = 9 
x(91,9) = 9 
x(92,6) = 8 
x(93,8) = 7 
x(94,15) = 5 
x(95,6) = 9 
x(96,11) = 3 
x(97,3) = 3 
x(98,2) = 5 
x(99,10) = 4 
x(100,8) = 9 
x(101,11) = 7 
x(102,15) = 8 
x(103,4) = 5 
x(104,7) = 0 
x(105,7) = 4 
x(106,14) = 6 
x(107,11) = 8 
x(108,13) = 5 
x(109,13) = 5 
x(110,9) = 8 
x(111,8) = 9 
x(112,8) = 11 
x(113,9) = 1 
x(114,3) = 2 
x(115,10) = 4 
x(116,8) = 2 
x(117,7) = 10 
x(118,12) = 2 
x(119,2) = 0 
