x(1,10) = 8 
x(2,2) = 11 
x(3,7) = 11 
x(4,4) = 2 
x(5,5) = 8 
x(6,6) = 10 
x(7,10) = 7 
x(8,9) = 6 
x(9,8) = 11 
x(10,10) = 11 
x(11,1) = 7 
x(12,6) = 11 
x(13,4) = 7 
x(14,10) = 3 
x(15,1) = 11 
x(16,3) = 11 
x(17,9) = 4 
x(18,5) = 11 
x(19,10) = 11 
x(20,7) = 11 
x(21,8) = 11 
x(22,3) = 11 
x(23,8) = 11 
x(24,8) = 11 
x(25,10) = 2 
x(26,2) = 11 
x(27,9) = 10 
x(28,2) = 11 
x(29,1) = 8 
x(30,10) = 11 
x(31,5) = 10 
x(32,10) = 11 
x(33,2) = 11 
x(34,7) = 3 
x(35,4) = 6 
x(36,2) = 7 
x(37,5) = 10 
x(38,5) = 11 
x(39,4) = 10 
x(40,1) = 11 
x(41,5) = 9 
x(42,6) = 11 
x(43,4) = 9 
x(44,4) = 11 
x(45,4) = 11 
x(46,6) = 9 
x(47,10) = 11 
x(48,9) = 11 
x(49,1) = 11 
x(50,9) = 10 
x(51,5) = 11 
x(52,9) = 9 
x(53,1) = 11 
x(54,10) = 10 
x(55,4) = 10 
x(56,10) = 6 
x(57,1) = 11 
x(58,8) = 11 
x(59,2) = 11 
x(60,5) = 11 
x(61,2) = 8 
x(62,5) = 11 
x(63,6) = 11 
x(64,6) = 10 
x(65,6) = 11 
x(66,7) = 11 
x(67,8) = 10 
x(68,6) = 6 
x(69,7) = 11 
x(70,3) = 11 
x(71,10) = 2 
x(72,3) = 2 
x(73,3) = 9 
x(74,3) = 11 
x(75,6) = 9 
x(76,4) = 7 
x(77,8) = 11 
x(78,3) = 10 
x(79,3) = 11 
x(80,2) = 11 
x(81,7) = 11 
x(82,6) = 11 
x(83,5) = 11 
x(84,10) = 11 
x(85,8) = 11 
x(86,3) = 11 
x(87,7) = 11 
x(88,10) = 11 
x(89,7) = 10 
x(90,3) = 11 
x(91,10) = 11 
x(92,4) = 11 
x(93,1) = 11 
x(94,7) = 5 
x(95,3) = 8 
x(96,4) = 11 
x(97,10) = 11 
x(98,8) = 11 
x(99,8) = 11 
x(100,7) = 4 
x(101,2) = 11 
x(102,9) = 10 
x(103,4) = 11 
x(104,6) = 11 
x(105,2) = 9 
x(106,5) = 11 
x(107,2) = 11 
x(108,1) = 7 
x(109,3) = 11 
x(110,8) = 9 
x(111,5) = 11 
x(112,1) = 11 
x(113,3) = 6 
x(114,1) = 11 
x(115,7) = 11 
x(116,4) = 11 
x(117,6) = 11 
x(118,2) = 11 
x(119,2) = 11 
x(120,5) = 11 
x(121,8) = 11 
