x(1,3) = 11 
x(2,1) = 10 
x(3,9) = 10 
x(4,15) = 11 
x(5,2) = 11 
x(6,1) = 10 
x(7,10) = 11 
x(8,1) = 11 
x(9,11) = 8 
x(10,11) = 11 
x(11,13) = 11 
x(12,3) = 11 
x(13,13) = 11 
x(14,9) = 10 
x(15,1) = 11 
x(16,14) = 11 
x(17,8) = 11 
x(18,13) = 11 
x(19,13) = 9 
x(20,8) = 11 
x(21,1) = 9 
x(22,13) = 11 
x(23,7) = 11 
x(24,1) = 8 
x(25,1) = 11 
x(26,11) = 9 
x(27,6) = 11 
x(28,12) = 11 
x(29,15) = 11 
x(30,12) = 11 
x(31,11) = 9 
x(32,7) = 11 
x(33,4) = 11 
x(34,6) = 11 
x(35,3) = 1 
x(36,6) = 11 
x(37,10) = 7 
x(38,2) = 8 
x(39,6) = 11 
x(40,2) = 11 
x(41,4) = 11 
x(42,14) = 10 
x(43,11) = 11 
x(44,1) = 10 
x(45,6) = 2 
x(46,8) = 11 
x(47,14) = 11 
x(48,8) = 11 
x(49,6) = 7 
x(50,5) = 11 
x(51,8) = 10 
x(52,6) = 11 
x(53,4) = 3 
x(54,9) = 11 
x(55,13) = 9 
x(56,15) = 10 
x(57,8) = 11 
x(58,2) = 11 
x(59,10) = 9 
x(60,11) = 10 
x(61,5) = 11 
x(62,1) = 5 
x(63,3) = 11 
x(64,7) = 11 
x(65,2) = 11 
x(66,1) = 11 
x(67,14) = 9 
x(68,7) = 11 
x(69,14) = 11 
x(70,2) = 7 
x(71,6) = 9 
x(72,14) = 11 
x(73,9) = 11 
x(74,9) = 11 
x(75,15) = 11 
x(76,11) = 11 
x(77,10) = 11 
x(78,12) = 11 
x(79,6) = 7 
x(80,7) = 11 
x(81,4) = 11 
x(82,10) = 8 
x(83,10) = 11 
x(84,13) = 11 
x(85,1) = 11 
x(86,12) = 11 
x(87,1) = 11 
x(88,5) = 8 
x(89,14) = 5 
x(90,11) = 11 
x(91,12) = 2 
x(92,11) = 11 
x(93,14) = 10 
x(94,1) = 11 
x(95,3) = 5 
x(96,13) = 11 
x(97,13) = 4 
x(98,1) = 11 
x(99,15) = 11 
x(100,14) = 11 
x(101,13) = 11 
x(102,10) = 11 
x(103,8) = 11 
x(104,9) = 11 
x(105,11) = 11 
x(106,10) = 4 
x(107,5) = 11 
x(108,4) = 11 
x(109,9) = 11 
x(110,3) = 11 
x(111,15) = 11 
x(112,2) = 11 
x(113,15) = 10 
x(114,13) = 11 
x(115,14) = 11 
x(116,3) = 9 
x(117,9) = 11 
x(118,1) = 11 
x(119,4) = 11 
x(120,11) = 11 
x(121,14) = 0 
x(122,6) = 11 
x(123,10) = 11 
x(124,13) = 11 
x(125,14) = 10 
x(126,12) = 8 
x(127,11) = 9 
x(128,6) = 11 
x(129,3) = 7 
x(130,5) = 11 
x(131,2) = 11 
x(132,6) = 11 
x(133,9) = 11 
x(134,6) = 11 
x(135,12) = 3 
x(136,13) = 11 
x(137,9) = 11 
x(138,2) = 1 
x(139,10) = 11 
x(140,10) = 4 
x(141,12) = 11 
x(142,9) = 11 
x(143,6) = 9 
x(144,8) = 8 
x(145,9) = 11 
x(146,4) = 11 
x(147,10) = 11 
x(148,13) = 10 
x(149,2) = 7 
x(150,9) = 11 
x(151,2) = 11 
x(152,4) = 2 
x(153,12) = 11 
x(154,4) = 7 
x(155,4) = 11 
x(156,11) = 11 
x(157,12) = 11 
x(158,10) = 0 
x(159,15) = 11 
x(160,7) = 6 
x(161,5) = 11 
x(162,7) = 9 
x(163,14) = 2 
x(164,10) = 11 
x(165,15) = 10 
x(166,12) = 11 
x(167,11) = 11 
x(168,5) = 11 
x(169,3) = 11 
x(170,9) = 11 
x(171,9) = 11 
x(172,7) = 9 
x(173,9) = 11 
x(174,10) = 11 
x(175,12) = 11 
x(176,5) = 11 
x(177,4) = 11 
x(178,3) = 10 
x(179,3) = 10 
x(180,4) = 10 
x(181,11) = 11 
x(182,15) = 11 
x(183,6) = 11 
x(184,2) = 11 
x(185,5) = 11 
x(186,14) = 11 
x(187,8) = 10 
x(188,6) = 3 
x(189,12) = 11 
x(190,8) = 3 
x(191,11) = 11 
x(192,14) = 11 
x(193,4) = 4 
x(194,13) = 9 
x(195,12) = 11 
x(196,7) = 11 
x(197,10) = 11 
x(198,3) = 11 
x(199,3) = 11 
x(200,2) = 11 
x(201,2) = 11 
x(202,1) = 11 
x(203,7) = 11 
x(204,9) = 11 
x(205,15) = 8 
x(206,2) = 11 
x(207,5) = 11 
x(208,6) = 6 
x(209,1) = 10 
x(210,1) = 11 
x(211,2) = 10 
x(212,1) = 5 
x(213,9) = 11 
x(214,14) = 11 
x(215,9) = 11 
x(216,10) = 11 
x(217,1) = 11 
x(218,14) = 11 
x(219,2) = 9 
x(220,9) = 11 
x(221,5) = 11 
x(222,4) = 7 
x(223,1) = 11 
x(224,3) = 1 
x(225,14) = 11 
x(226,1) = 11 
x(227,4) = 11 
x(228,7) = 4 
x(229,13) = 11 
x(230,2) = 11 
x(231,8) = 7 
x(232,6) = 11 
x(233,6) = 11 
x(234,9) = 11 
x(235,13) = 11 
x(236,12) = 10 
x(237,8) = 9 
x(238,13) = 0 
x(239,7) = 10 
x(240,15) = 11 
x(241,12) = 5 
x(242,12) = 10 
x(243,2) = 4 
x(244,7) = 11 
x(245,8) = 4 
x(246,12) = 11 
x(247,7) = 11 
x(248,10) = 11 
x(249,3) = 11 
x(250,4) = 11 
x(251,15) = 11 
x(252,13) = 11 
x(253,8) = 11 
x(254,3) = 10 
x(255,11) = 11 
x(256,14) = 11 
x(257,14) = 11 
x(258,1) = 11 
x(259,7) = 11 
x(260,14) = 11 
x(261,3) = 8 
x(262,14) = 9 
x(263,7) = 9 
x(264,8) = 7 
x(265,1) = 3 
x(266,15) = 11 
x(267,14) = 11 
x(268,7) = 10 
x(269,15) = 11 
x(270,4) = 10 
x(271,10) = 11 
x(272,9) = 11 
x(273,12) = 8 
x(274,15) = 11 
x(275,3) = 6 
x(276,7) = 9 
x(277,5) = 11 
x(278,3) = 11 
x(279,3) = 11 
x(280,12) = 11 
x(281,15) = 9 
x(282,1) = 11 
x(283,4) = 11 
x(284,9) = 10 
x(285,5) = 10 
x(286,4) = 9 
x(287,2) = 11 
x(288,12) = 11 
x(289,4) = 0 
x(290,8) = 7 
x(291,10) = 11 
x(292,14) = 11 
x(293,1) = 2 
x(294,15) = 11 
x(295,10) = 6 
x(296,12) = 11 
x(297,5) = 10 
x(298,5) = 10 
x(299,10) = 11 
x(300,12) = 10 
x(301,6) = 10 
x(302,9) = 4 
x(303,2) = 7 
x(304,5) = 2 
x(305,14) = 11 
x(306,11) = 8 
x(307,11) = 2 
x(308,6) = 11 
x(309,3) = 9 
x(310,3) = 10 
x(311,6) = 11 
x(312,10) = 11 
x(313,9) = 11 
x(314,12) = 9 
x(315,11) = 11 
x(316,6) = 10 
x(317,4) = 9 
x(318,7) = 8 
x(319,8) = 7 
x(320,12) = 11 
x(321,5) = 11 
x(322,13) = 11 
x(323,6) = 11 
x(324,12) = 8 
x(325,7) = 11 
x(326,3) = 11 
x(327,3) = 11 
x(328,4) = 11 
x(329,2) = 0 
x(330,14) = 11 
x(331,1) = 11 
x(332,8) = 6 
x(333,10) = 6 
x(334,7) = 8 
x(335,5) = 11 
x(336,10) = 11 
x(337,6) = 11 
x(338,4) = 11 
x(339,12) = 10 
x(340,4) = 8 
x(341,1) = 11 
x(342,2) = 11 
x(343,6) = 11 
x(344,2) = 11 
x(345,10) = 11 
x(346,13) = 8 
x(347,4) = 11 
x(348,12) = 10 
x(349,11) = 11 
x(350,12) = 10 
x(351,3) = 3 
x(352,9) = 3 
x(353,8) = 11 
x(354,3) = 11 
x(355,9) = 11 
x(356,7) = 11 
x(357,11) = 11 
x(358,1) = 8 
x(359,2) = 10 
x(360,14) = 11 
x(361,5) = 11 
x(362,1) = 7 
x(363,4) = 11 
x(364,3) = 11 
x(365,10) = 11 
x(366,1) = 11 
x(367,9) = 6 
x(368,4) = 11 
x(369,1) = 9 
x(370,12) = 11 
x(371,11) = 11 
x(372,9) = 11 
x(373,4) = 9 
x(374,10) = 11 
x(375,1) = 9 
x(376,14) = 11 
x(377,14) = 11 
x(378,2) = 2 
x(379,6) = 7 
x(380,11) = 4 
x(381,3) = 11 
x(382,4) = 11 
x(383,4) = 11 
x(384,4) = 11 
x(385,14) = 11 
x(386,14) = 11 
x(387,3) = 11 
x(388,15) = 11 
x(389,3) = 11 
x(390,2) = 11 
x(391,6) = 11 
x(392,7) = 11 
x(393,4) = 11 
x(394,12) = 11 
x(395,1) = 11 
x(396,7) = 11 
x(397,3) = 11 
x(398,10) = 11 
x(399,1) = 11 
x(400,15) = 11 
x(401,5) = 5 
x(402,10) = 4 
x(403,6) = 11 
x(404,6) = 11 
x(405,9) = 10 
x(406,15) = 5 
x(407,15) = 8 
x(408,1) = 11 
x(409,14) = 11 
x(410,14) = 11 
x(411,15) = 11 
x(412,4) = 11 
x(413,15) = 10 
x(414,13) = 6 
x(415,5) = 11 
x(416,13) = 11 
x(417,13) = 11 
x(418,5) = 11 
x(419,10) = 11 
x(420,11) = 11 
x(421,6) = 7 
x(422,15) = 11 
x(423,12) = 10 
x(424,8) = 6 
x(425,10) = 11 
x(426,5) = 11 
x(427,11) = 4 
x(428,9) = 9 
x(429,2) = 11 
x(430,3) = 2 
x(431,5) = 11 
x(432,15) = 9 
x(433,6) = 11 
x(434,2) = 2 
x(435,9) = 4 
x(436,12) = 9 
x(437,12) = 11 
x(438,12) = 11 
x(439,10) = 7 
x(440,13) = 11 
x(441,2) = 9 
x(442,15) = 11 
x(443,3) = 8 
x(444,1) = 11 
x(445,12) = 11 
x(446,14) = 6 
x(447,6) = 11 
x(448,6) = 11 
x(449,8) = 5 
x(450,2) = 11 
x(451,3) = 8 
x(452,4) = 11 
x(453,1) = 11 
x(454,9) = 11 
x(455,15) = 11 
x(456,11) = 11 
x(457,15) = 9 
x(458,15) = 11 
x(459,11) = 11 
x(460,8) = 10 
x(461,7) = 11 
x(462,8) = 9 
x(463,13) = 6 
x(464,15) = 10 
x(465,6) = 11 
x(466,6) = 7 
x(467,1) = 11 
x(468,8) = 11 
x(469,14) = 11 
x(470,5) = 11 
x(471,14) = 11 
x(472,4) = 11 
x(473,8) = 11 
x(474,15) = 11 
x(475,8) = 7 
x(476,1) = 4 
x(477,6) = 10 
x(478,9) = 8 
x(479,2) = 11 
x(480,7) = 10 
x(481,14) = 4 
x(482,3) = 11 
x(483,9) = 11 
x(484,15) = 11 
x(485,8) = 7 
x(486,13) = 11 
x(487,9) = 11 
x(488,10) = 6 
x(489,1) = 6 
x(490,14) = 11 
x(491,13) = 6 
x(492,8) = 4 
x(493,14) = 11 
x(494,9) = 11 
x(495,12) = 11 
x(496,15) = 11 
x(497,15) = 11 
x(498,3) = 11 
x(499,12) = 11 
x(500,6) = 11 
x(501,13) = 11 
x(502,8) = 7 
x(503,4) = 9 
x(504,10) = 11 
x(505,10) = 3 
x(506,7) = 11 
x(507,14) = 2 
x(508,11) = 10 
x(509,1) = 11 
x(510,13) = 11 
x(511,8) = 11 
x(512,8) = 4 
x(513,1) = 6 
x(514,8) = 11 
x(515,5) = 8 
x(516,12) = 11 
x(517,11) = 11 
x(518,5) = 9 
x(519,11) = 11 
x(520,10) = 11 
x(521,2) = 11 
x(522,7) = 11 
x(523,3) = 5 
x(524,9) = 11 
x(525,7) = 11 
x(526,10) = 11 
x(527,6) = 2 
x(528,11) = 11 
x(529,15) = 8 
x(530,4) = 11 
x(531,13) = 10 
x(532,6) = 11 
x(533,10) = 9 
x(534,9) = 11 
x(535,3) = 11 
x(536,13) = 11 
x(537,9) = 11 
x(538,15) = 11 
x(539,7) = 11 
x(540,2) = 9 
x(541,2) = 9 
x(542,4) = 10 
x(543,14) = 11 
x(544,12) = 11 
x(545,14) = 9 
x(546,14) = 11 
x(547,5) = 9 
x(548,5) = 11 
x(549,12) = 11 
x(550,13) = 11 
x(551,2) = 11 
x(552,3) = 8 
x(553,2) = 11 
x(554,11) = 11 
x(555,12) = 11 
x(556,8) = 11 
x(557,2) = 11 
x(558,2) = 11 
x(559,7) = 11 
x(560,10) = 11 
x(561,4) = 11 
x(562,2) = 6 
x(563,14) = 11 
x(564,5) = 11 
x(565,10) = 11 
x(566,12) = 11 
x(567,8) = 11 
x(568,2) = 7 
x(569,12) = 9 
x(570,9) = 11 
x(571,4) = 11 
x(572,6) = 11 
x(573,1) = 1 
x(574,8) = 11 
x(575,14) = 7 
x(576,15) = 11 
x(577,8) = 11 
x(578,2) = 11 
x(579,13) = 11 
x(580,6) = 11 
x(581,4) = 11 
x(582,8) = 11 
x(583,13) = 11 
x(584,13) = 11 
x(585,3) = 10 
x(586,9) = 10 
x(587,3) = 7 
x(588,2) = 11 
x(589,14) = 2 
x(590,8) = 11 
x(591,2) = 11 
x(592,13) = 8 
x(593,5) = 3 
x(594,11) = 3 
x(595,10) = 8 
x(596,12) = 11 
x(597,12) = 11 
x(598,1) = 11 
x(599,7) = 11 
x(600,13) = 11 
x(601,8) = 11 
x(602,4) = 11 
x(603,5) = 11 
x(604,10) = 11 
x(605,9) = 11 
x(606,13) = 7 
x(607,6) = 11 
x(608,14) = 3 
x(609,6) = 11 
x(610,8) = 11 
x(611,10) = 6 
x(612,13) = 10 
x(613,7) = 11 
x(614,15) = 8 
x(615,5) = 8 
x(616,15) = 1 
x(617,8) = 0 
x(618,6) = 11 
x(619,10) = 11 
x(620,2) = 11 
x(621,14) = 11 
x(622,9) = 2 
x(623,11) = 1 
x(624,7) = 11 
x(625,3) = 11 
x(626,5) = 2 
x(627,12) = 10 
x(628,4) = 10 
x(629,7) = 8 
x(630,3) = 8 
x(631,11) = 11 
x(632,13) = 11 
x(633,4) = 11 
x(634,4) = 11 
x(635,8) = 11 
x(636,15) = 11 
x(637,3) = 11 
x(638,6) = 11 
x(639,6) = 11 
x(640,12) = 9 
x(641,8) = 11 
x(642,7) = 4 
x(643,1) = 11 
x(644,1) = 11 
x(645,8) = 11 
x(646,2) = 8 
x(647,14) = 8 
x(648,6) = 0 
x(649,6) = 10 
x(650,2) = 8 
x(651,5) = 11 
x(652,11) = 5 
x(653,5) = 8 
x(654,7) = 11 
x(655,10) = 11 
x(656,11) = 1 
x(657,6) = 11 
x(658,2) = 6 
x(659,9) = 7 
x(660,1) = 11 
x(661,13) = 11 
x(662,14) = 6 
x(663,4) = 11 
x(664,11) = 11 
x(665,4) = 9 
x(666,15) = 11 
x(667,9) = 11 
x(668,7) = 8 
x(669,3) = 5 
x(670,5) = 11 
x(671,8) = 11 
x(672,6) = 10 
x(673,13) = 11 
x(674,15) = 11 
x(675,5) = 9 
