x(1,5) = 11 
x(2,3) = 11 
x(3,2) = 11 
x(4,4) = 11 
x(5,2) = 11 
x(6,1) = 10 
x(7,4) = 10 
x(8,4) = 8 
x(9,3) = 11 
x(10,1) = 11 
x(11,4) = 11 
x(12,2) = 11 
x(13,2) = 11 
x(14,3) = 11 
x(15,5) = 9 
x(16,5) = 11 
x(17,5) = 8 
x(18,3) = 11 
x(19,1) = 11 
x(20,5) = 11 
x(21,2) = 11 
x(22,1) = 10 
x(23,5) = 11 
x(24,3) = 11 
x(25,1) = 8 
x(26,2) = 11 
x(27,5) = 11 
x(28,1) = 11 
x(29,2) = 11 
x(30,3) = 11 
x(31,1) = 11 
x(32,3) = 11 
x(33,3) = 11 
x(34,5) = 11 
x(35,3) = 11 
x(36,1) = 11 
x(37,1) = 9 
x(38,3) = 11 
x(39,4) = 11 
x(40,1) = 11 
x(41,5) = 11 
x(42,5) = 11 
x(43,1) = 11 
x(44,4) = 11 
x(45,3) = 11 
x(46,2) = 11 
x(47,2) = 11 
x(48,5) = 9 
x(49,5) = 11 
x(50,4) = 11 
x(51,3) = 10 
x(52,1) = 11 
x(53,5) = 11 
x(54,5) = 11 
x(55,4) = 11 
x(56,2) = 11 
x(57,4) = 11 
x(58,1) = 10 
x(59,2) = 11 
x(60,2) = 9 
x(61,3) = 11 
x(62,1) = 11 
x(63,4) = 11 
x(64,5) = 11 
x(65,4) = 11 
x(66,4) = 11 
x(67,4) = 9 
x(68,1) = 11 
x(69,3) = 10 
x(70,2) = 11 
x(71,4) = 11 
x(72,2) = 11 
x(73,5) = 11 
x(74,5) = 11 
x(75,2) = 11 
x(76,3) = 9 
x(77,1) = 11 
x(78,3) = 10 
x(79,1) = 11 
x(80,1) = 11 
x(81,2) = 11 
x(82,4) = 11 
x(83,3) = 11 
x(84,4) = 9 
x(85,1) = 11 
x(86,3) = 11 
x(87,4) = 11 
x(88,2) = 11 
x(89,2) = 11 
x(90,5) = 11 
x(91,2) = 11 
x(92,2) = 11 
x(93,4) = 11 
x(94,4) = 11 
x(95,4) = 11 
x(96,3) = 11 
x(97,5) = 11 
x(98,1) = 11 
x(99,3) = 11 
x(100,5) = 11 
