x(1,4) = 11 
x(2,3) = 11 
x(3,2) = 11 
x(4,13) = 11 
x(5,4) = 3 
x(6,6) = 2 
x(7,16) = 6 
x(8,14) = 8 
x(9,18) = 11 
x(10,5) = 11 
x(11,7) = 10 
x(12,10) = 8 
x(13,9) = 11 
x(14,18) = 11 
x(15,19) = 11 
x(16,8) = 11 
x(17,16) = 11 
x(18,11) = 11 
x(19,6) = 11 
x(20,3) = 11 
x(21,15) = 8 
x(22,3) = 11 
x(23,15) = 11 
x(24,10) = 11 
x(25,4) = 10 
x(26,13) = 7 
x(27,15) = 7 
x(28,6) = 1 
x(29,15) = 8 
x(30,1) = 11 
x(31,11) = 9 
x(32,15) = 2 
x(33,5) = 5 
x(34,16) = 8 
x(35,9) = 8 
x(36,5) = 7 
x(37,7) = 11 
x(38,7) = 6 
x(39,7) = 9 
x(40,16) = 8 
x(41,17) = 10 
x(42,13) = 10 
x(43,19) = 11 
x(44,8) = 7 
x(45,5) = 11 
x(46,1) = 10 
x(47,19) = 11 
x(48,7) = 2 
x(49,12) = 4 
x(50,16) = 7 
x(51,20) = 11 
x(52,3) = 11 
x(53,11) = 11 
x(54,10) = 10 
x(55,1) = 10 
x(56,7) = 11 
x(57,1) = 9 
x(58,19) = 5 
x(59,18) = 11 
x(60,10) = 10 
x(61,4) = 5 
x(62,18) = 10 
x(63,14) = 6 
x(64,13) = 7 
x(65,16) = 7 
x(66,10) = 7 
x(67,12) = 11 
x(68,16) = 11 
x(69,19) = 11 
x(70,17) = 6 
x(71,17) = 11 
x(72,16) = 11 
x(73,5) = 11 
x(74,12) = 11 
x(75,13) = 10 
x(76,12) = 9 
x(77,13) = 1 
x(78,14) = 3 
x(79,20) = 8 
x(80,9) = 6 
x(81,12) = 10 
x(82,1) = 11 
x(83,14) = 3 
x(84,18) = 10 
x(85,1) = 10 
x(86,12) = 9 
x(87,1) = 11 
x(88,18) = 7 
x(89,20) = 7 
x(90,8) = 3 
x(91,18) = 10 
x(92,18) = 1 
x(93,8) = 8 
x(94,15) = 9 
x(95,9) = 11 
x(96,6) = 8 
x(97,7) = 9 
x(98,12) = 11 
x(99,11) = 11 
x(100,17) = 1 
x(101,13) = 7 
x(102,15) = 9 
x(103,4) = 8 
x(104,3) = 6 
x(105,9) = 11 
x(106,14) = 11 
x(107,3) = 3 
x(108,10) = 11 
x(109,4) = 11 
x(110,5) = 1 
x(111,3) = 11 
x(112,8) = 11 
x(113,20) = 11 
x(114,2) = 5 
x(115,5) = 11 
x(116,4) = 11 
x(117,8) = 11 
x(118,14) = 11 
x(119,6) = 5 
x(120,13) = 10 
x(121,17) = 7 
x(122,2) = 11 
x(123,7) = 10 
x(124,9) = 11 
x(125,2) = 8 
x(126,19) = 10 
x(127,11) = 11 
x(128,9) = 10 
x(129,3) = 9 
x(130,20) = 11 
x(131,4) = 2 
x(132,14) = 11 
x(133,11) = 7 
x(134,1) = 11 
x(135,17) = 10 
x(136,6) = 11 
x(137,19) = 11 
x(138,2) = 11 
x(139,19) = 4 
x(140,17) = 11 
x(141,3) = 11 
x(142,15) = 11 
x(143,11) = 9 
x(144,6) = 11 
x(145,19) = 5 
x(146,9) = 3 
x(147,1) = 9 
x(148,17) = 11 
x(149,6) = 10 
x(150,2) = 8 
x(151,13) = 11 
x(152,7) = 11 
x(153,18) = 10 
x(154,20) = 10 
x(155,2) = 10 
x(156,16) = 11 
x(157,14) = 11 
x(158,2) = 11 
x(159,10) = 11 
x(160,6) = 11 
x(161,5) = 2 
x(162,9) = 11 
x(163,11) = 10 
x(164,2) = 10 
x(165,19) = 11 
x(166,17) = 10 
x(167,8) = 11 
x(168,20) = 8 
x(169,13) = 11 
x(170,1) = 9 
x(171,10) = 8 
x(172,5) = 11 
x(173,10) = 6 
x(174,8) = 10 
x(175,20) = 11 
x(176,12) = 9 
x(177,3) = 11 
x(178,4) = 11 
x(179,15) = 5 
x(180,10) = 11 
x(181,20) = 10 
x(182,11) = 11 
x(183,10) = 9 
x(184,6) = 7 
x(185,16) = 11 
x(186,1) = 11 
x(187,8) = 11 
x(188,9) = 11 
x(189,16) = 11 
x(190,8) = 11 
x(191,18) = 10 
x(192,17) = 10 
x(193,5) = 7 
x(194,11) = 11 
x(195,4) = 11 
x(196,12) = 8 
x(197,12) = 11 
x(198,20) = 9 
x(199,12) = 10 
x(200,8) = 11 
