x(1,9) = 11 
x(2,8) = 9 
x(3,7) = 10 
x(4,3) = 10 
x(5,10) = 11 
x(6,1) = 11 
x(7,10) = 11 
x(8,8) = 11 
x(9,9) = 10 
x(10,8) = 11 
x(11,7) = 11 
x(12,3) = 7 
x(13,8) = 11 
x(14,10) = 11 
x(15,6) = 9 
x(16,10) = 9 
x(17,4) = 8 
x(18,5) = 11 
x(19,2) = 8 
x(20,5) = 11 
x(21,8) = 11 
x(22,4) = 11 
x(23,5) = 10 
x(24,9) = 11 
x(25,10) = 6 
x(26,9) = 5 
x(27,6) = 8 
x(28,3) = 11 
x(29,7) = 8 
x(30,6) = 10 
x(31,9) = 11 
x(32,3) = 11 
x(33,2) = 11 
x(34,2) = 11 
x(35,5) = 11 
x(36,9) = 11 
x(37,8) = 11 
x(38,3) = 5 
x(39,2) = 10 
x(40,9) = 11 
x(41,1) = 11 
x(42,5) = 11 
x(43,8) = 11 
x(44,7) = 11 
x(45,8) = 11 
x(46,4) = 10 
x(47,6) = 11 
x(48,1) = 11 
x(49,2) = 11 
x(50,1) = 11 
x(51,7) = 11 
x(52,8) = 8 
x(53,3) = 11 
x(54,10) = 11 
x(55,2) = 11 
x(56,8) = 11 
x(57,7) = 11 
x(58,3) = 11 
x(59,6) = 11 
x(60,10) = 11 
x(61,4) = 11 
x(62,5) = 11 
x(63,4) = 10 
x(64,6) = 11 
x(65,1) = 11 
x(66,8) = 10 
x(67,10) = 11 
x(68,5) = 11 
x(69,1) = 11 
x(70,3) = 11 
x(71,6) = 11 
x(72,10) = 11 
x(73,1) = 9 
x(74,10) = 11 
x(75,4) = 11 
x(76,5) = 11 
x(77,7) = 11 
x(78,8) = 9 
x(79,7) = 9 
x(80,6) = 11 
x(81,4) = 11 
x(82,6) = 11 
x(83,7) = 10 
x(84,2) = 10 
x(85,10) = 11 
x(86,1) = 11 
x(87,6) = 11 
x(88,9) = 11 
x(89,1) = 11 
x(90,5) = 10 
x(91,2) = 9 
x(92,8) = 11 
x(93,3) = 11 
x(94,2) = 11 
x(95,7) = 10 
x(96,9) = 11 
x(97,4) = 11 
x(98,1) = 10 
x(99,9) = 11 
x(100,4) = 11 
