x(1,10) = 2 
x(2,4) = 11 
x(3,8) = 1 
x(4,3) = 1 
x(5,9) = 4 
x(6,7) = 3 
x(7,9) = 0 
x(8,2) = 1 
x(9,8) = 3 
x(10,10) = 6 
x(11,2) = 1 
x(12,9) = 9 
x(13,2) = 7 
x(14,1) = 6 
x(15,2) = 9 
x(16,8) = 4 
x(17,9) = 4 
x(18,7) = 6 
x(19,5) = 5 
x(20,5) = 5 
x(21,3) = 2 
x(22,9) = 5 
x(23,4) = 8 
x(24,4) = 1 
x(25,10) = 3 
x(26,10) = 3 
x(27,7) = 6 
x(28,3) = 9 
x(29,7) = 2 
x(30,2) = 8 
x(31,1) = 4 
x(32,6) = 11 
x(33,2) = 9 
x(34,4) = 3 
x(35,2) = 2 
x(36,6) = 3 
x(37,9) = 0 
x(38,1) = 2 
x(39,7) = 4 
x(40,1) = 0 
x(41,2) = 11 
x(42,10) = 2 
x(43,9) = 9 
x(44,6) = 2 
x(45,10) = 7 
x(46,10) = 1 
x(47,2) = 11 
x(48,7) = 3 
x(49,6) = 7 
x(50,6) = 11 
x(51,5) = 2 
x(52,1) = 6 
x(53,5) = 10 
x(54,6) = 2 
x(55,9) = 8 
x(56,9) = 5 
x(57,6) = 0 
x(58,3) = 9 
x(59,3) = 3 
x(60,8) = 9 
x(61,9) = 1 
x(62,5) = 5 
x(63,4) = 7 
x(64,4) = 5 
x(65,3) = 8 
x(66,3) = 11 
x(67,6) = 10 
x(68,5) = 0 
x(69,2) = 8 
x(70,10) = 2 
x(71,10) = 5 
x(72,8) = 5 
x(73,4) = 6 
x(74,10) = 10 
x(75,10) = 5 
x(76,2) = 5 
x(77,4) = 3 
x(78,5) = 7 
x(79,9) = 4 
x(80,7) = 8 
x(81,3) = 5 
x(82,7) = 5 
x(83,1) = 4 
x(84,1) = 2 
x(85,4) = 11 
x(86,5) = 1 
x(87,6) = 2 
x(88,5) = 5 
x(89,3) = 3 
x(90,2) = 10 
x(91,9) = 6 
x(92,3) = 6 
x(93,7) = 7 
x(94,8) = 1 
x(95,3) = 3 
x(96,7) = 4 
x(97,4) = 8 
x(98,6) = 10 
x(99,2) = 8 
x(100,6) = 3 
