x(1,1) = 8 
x(2,1) = 10 
x(3,5) = 11 
x(4,1) = 6 
x(5,4) = 6 
x(6,5) = 11 
x(7,1) = 8 
x(8,2) = 6 
x(9,4) = 5 
x(10,4) = 11 
x(11,1) = 9 
x(12,5) = 9 
x(13,5) = 6 
x(14,1) = 11 
x(15,4) = 9 
x(16,5) = 10 
x(17,4) = 11 
x(18,1) = 11 
x(19,3) = 10 
x(20,2) = 10 
x(21,1) = 11 
x(22,3) = 11 
x(23,2) = 10 
x(24,1) = 8 
x(25,4) = 9 
x(26,4) = 11 
x(27,3) = 10 
x(28,4) = 6 
x(29,2) = 11 
x(30,3) = 11 
x(31,1) = 2 
x(32,3) = 11 
x(33,1) = 0 
x(34,3) = 8 
x(35,2) = 6 
x(36,1) = 9 
x(37,3) = 10 
x(38,2) = 11 
x(39,3) = 8 
x(40,4) = 3 
x(41,5) = 11 
x(42,3) = 5 
x(43,5) = 9 
x(44,2) = 11 
x(45,1) = 10 
x(46,1) = 4 
x(47,2) = 10 
x(48,5) = 10 
x(49,4) = 7 
x(50,5) = 11 
x(51,4) = 8 
x(52,3) = 3 
x(53,4) = 8 
x(54,3) = 11 
x(55,2) = 11 
x(56,2) = 11 
x(57,2) = 8 
x(58,4) = 11 
x(59,4) = 11 
x(60,2) = 10 
x(61,4) = 11 
x(62,3) = 11 
x(63,2) = 11 
x(64,1) = 11 
x(65,2) = 11 
x(66,4) = 8 
x(67,2) = 9 
x(68,1) = 11 
x(69,3) = 10 
x(70,4) = 7 
x(71,5) = 3 
x(72,5) = 3 
x(73,5) = 11 
x(74,5) = 9 
x(75,3) = 5 
x(76,2) = 5 
x(77,5) = 3 
x(78,2) = 6 
x(79,5) = 5 
x(80,1) = 8 
x(81,1) = 11 
x(82,4) = 11 
x(83,5) = 9 
x(84,5) = 11 
x(85,2) = 9 
x(86,5) = 10 
x(87,4) = 11 
x(88,1) = 7 
x(89,3) = 8 
x(90,5) = 11 
x(91,4) = 11 
x(92,1) = 10 
x(93,3) = 11 
x(94,5) = 9 
x(95,2) = 11 
x(96,5) = 11 
x(97,1) = 11 
x(98,4) = 5 
x(99,3) = 11 
x(100,5) = 0 
